accuracy,congruity,height,response,rt,stimulus,subject_nr,targetSide,width,md,auc,xflips,init_time
1,incongruent,1050,2,915,rightIncongruent.jpg,106,right,1680,0.584807079,0.399445196,0,160
1,congruent,1050,1,915,leftCongruent.jpg,107,left,1680,0.293238379,0.390024977,0,300
1,incongruent,1050,1,915,leftIncongruent.jpg,108,left,1680,0.620528777,0.70656579,0,160
1,incongruent,1050,2,915,rightIncongruent.jpg,113,right,1680,0.394707355,0.396792938,0,260
1,congruent,1050,1,915,leftCongruent.jpg,114,left,1680,-0.151101442,-0.194996552,0,520
1,congruent,1050,1,915,leftCongruent.jpg,115,left,1680,0.159360096,0.19568742,0,320
1,congruent,1050,1,915,leftCongruent.jpg,122,left,1680,0.118979794,0.133019916,0,120
1,congruent,1050,2,915,rightCongruent.jpg,122,right,1680,-0.230537987,-0.151862779,0,220
1,incongruent,1050,1,915,leftIncongruent.jpg,123,left,1680,0.111923309,0.078538702,0,500
1,congruent,1050,1,915,leftCongruent.jpg,123,left,1680,0.075621078,0.077833401,0,400
1,congruent,1050,2,915,rightCongruent.jpg,124,right,1680,0.768982754,0.845242158,1,140
1,congruent,1050,1,915,leftCongruent.jpg,126,left,1680,-0.099619765,-0.022107748,0,340
1,incongruent,1050,1,915,leftIncongruent.jpg,129,left,1680,-0.174333814,-0.177430337,0,460
1,congruent,1050,2,916,rightCongruent.jpg,103,right,1680,-0.087161027,-0.095465749,0,600
1,incongruent,1050,2,916,rightIncongruent.jpg,106,right,1680,0.050193441,0.014165932,0,420
1,congruent,1050,1,916,leftCongruent.jpg,106,left,1680,0.061366636,0.018056765,0,360
1,incongruent,1050,2,916,rightIncongruent.jpg,108,right,1680,0.324234684,0.255006431,0,160
1,incongruent,1050,1,916,leftIncongruent.jpg,115,left,1680,0.074910643,0.055556628,0,360
1,congruent,1050,1,916,leftCongruent.jpg,115,left,1680,-0.187331041,-0.187881405,0,360
1,congruent,1050,1,916,leftCongruent.jpg,115,left,1680,-0.131446219,-0.079042046,0,340
1,incongruent,1050,2,916,rightIncongruent.jpg,116,right,1680,0.154124276,0.109568786,0,300
1,incongruent,1050,1,916,leftIncongruent.jpg,118,left,1680,0.997041875,0.79583083,1,280
1,incongruent,1050,1,916,leftIncongruent.jpg,119,left,1680,0.417213983,0.47388853,0,260
1,incongruent,1050,2,916,rightIncongruent.jpg,119,right,1680,0.208008982,0.263624992,0,240
1,congruent,1050,2,916,rightCongruent.jpg,122,right,1680,1.664471879,1.389547834,0,160
1,congruent,1050,1,916,leftCongruent.jpg,122,left,1680,0.164628733,0.176839195,0,80
1,incongruent,1050,1,916,leftIncongruent.jpg,123,left,1680,0.128037596,0.092900415,0,380
1,congruent,1050,1,916,leftCongruent.jpg,123,left,1680,0.224924146,0.17978735,0,360
1,incongruent,1050,2,916,rightIncongruent.jpg,124,right,1680,0.581055475,0.571737204,1,300
1,incongruent,1050,2,916,rightIncongruent.jpg,125,right,1680,0.332707223,0.051458216,0,220
1,incongruent,1050,2,916,rightIncongruent.jpg,127,right,1680,-0.088920615,-0.041864984,0,420
1,congruent,1050,2,916,rightCongruent.jpg,128,right,1680,1.077425149,0.693349187,1,80
1,incongruent,1050,1,916,leftIncongruent.jpg,129,left,1680,0.132327117,0.148918535,0,400
1,incongruent,1050,2,917,rightIncongruent.jpg,102,right,1680,0.875818655,0.533425841,2,120
1,congruent,1050,1,917,leftCongruent.jpg,103,left,1680,0.840984935,0.328554745,0,400
1,incongruent,1050,1,917,leftIncongruent.jpg,104,left,1680,1.233443268,0.963316196,0,260
1,incongruent,1050,2,917,rightIncongruent.jpg,106,right,1680,-0.104556854,-0.093903704,0,400
1,incongruent,1050,2,917,rightIncongruent.jpg,108,right,1680,0.035959911,0.032590361,0,300
1,incongruent,1050,1,917,leftIncongruent.jpg,108,left,1680,0.660406005,0.819678292,0,80
1,congruent,1050,1,917,leftCongruent.jpg,108,left,1680,0.118152962,0.07144536,0,400
1,incongruent,1050,1,917,leftIncongruent.jpg,110,left,1680,0.41125073,0.600500097,0,280
1,congruent,1050,2,917,rightCongruent.jpg,111,right,1680,-0.21567628,0.015607957,0,300
0,incongruent,1050,2,917,leftIncongruent.jpg,112,left,1680,0.14223674,0.158253051,0,340
1,congruent,1050,1,917,leftCongruent.jpg,113,left,1680,0.78276556,1.029530655,0,160
1,congruent,1050,2,917,rightCongruent.jpg,114,right,1680,-0.084749789,-0.016209283,0,340
1,congruent,1050,1,917,leftCongruent.jpg,114,left,1680,-0.291025126,-0.303501067,0,520
1,incongruent,1050,2,917,rightIncongruent.jpg,118,right,1680,0.60929843,0.483181101,0,240
1,congruent,1050,2,917,rightCongruent.jpg,118,right,1680,-0.260510168,-0.182297512,0,380
1,incongruent,1050,2,917,rightIncongruent.jpg,118,right,1680,0.415233763,0.496430077,0,340
1,congruent,1050,1,917,leftCongruent.jpg,119,left,1680,-0.178014374,-0.007845483,0,340
1,incongruent,1050,1,917,leftIncongruent.jpg,122,left,1680,1.000537871,0.593541628,0,60
1,incongruent,1050,2,917,rightIncongruent.jpg,122,right,1680,0.118089399,0.053208674,0,260
1,incongruent,1050,1,917,leftIncongruent.jpg,123,left,1680,-0.109879636,-0.094394132,0,480
1,congruent,1050,2,917,rightCongruent.jpg,123,right,1680,-0.265515298,-0.198443657,0,420
1,congruent,1050,2,917,rightCongruent.jpg,123,right,1680,-0.060600272,-0.048253077,0,280
1,incongruent,1050,1,917,leftIncongruent.jpg,123,left,1680,-0.085230473,-0.005654683,0,340
1,incongruent,1050,1,917,leftIncongruent.jpg,123,left,1680,0.301119098,0.192307329,0,400
1,congruent,1050,1,917,leftCongruent.jpg,124,left,1680,0.274805049,0.291870742,0,260
1,incongruent,1050,1,917,leftIncongruent.jpg,125,left,1680,-0.123966217,-0.05861744,0,320
1,congruent,1050,2,917,rightCongruent.jpg,126,right,1680,0.644525309,0.63694761,1,220
1,congruent,1050,2,917,rightCongruent.jpg,126,right,1680,0.063674627,0.037809431,0,340
1,congruent,1050,1,918,leftCongruent.jpg,102,left,1680,-0.131614653,-0.064042194,0,320
1,congruent,1050,2,918,rightCongruent.jpg,102,right,1680,-0.082572509,-0.090898867,0,340
1,incongruent,1050,1,918,leftIncongruent.jpg,102,left,1680,-0.25732493,-0.301268647,0,240
1,incongruent,1050,1,918,leftIncongruent.jpg,103,left,1680,-0.132989444,-0.07444326,0,520
1,congruent,1050,1,918,leftCongruent.jpg,105,left,1680,0.199055072,0.24097166,0,280
1,congruent,1050,1,918,leftCongruent.jpg,105,left,1680,0.881178445,1.060121458,0,300
1,congruent,1050,1,918,leftCongruent.jpg,106,left,1680,0.132530796,0.099974603,0,440
1,congruent,1050,2,918,rightCongruent.jpg,106,right,1680,-0.092160254,-0.079260045,0,460
1,incongruent,1050,2,918,rightIncongruent.jpg,108,right,1680,0.233180809,0.179663899,0,260
1,incongruent,1050,2,918,rightIncongruent.jpg,108,right,1680,0.423047543,0.35140261,0,320
1,incongruent,1050,1,918,leftIncongruent.jpg,108,left,1680,0.178527994,0.204581952,0,160
1,congruent,1050,1,918,leftCongruent.jpg,109,left,1680,0.230054951,0.223727976,0,320
1,incongruent,1050,2,918,rightIncongruent.jpg,109,right,1680,0.542073465,0.643694679,0,120
1,congruent,1050,2,918,rightCongruent.jpg,111,right,1680,0.293520251,0.37299845,1,340
0,congruent,1050,1,918,rightCongruent.jpg,112,right,1680,1.517399867,1.803795845,0,340
1,incongruent,1050,2,918,rightIncongruent.jpg,113,right,1680,0.579062437,0.230998928,0,100
1,congruent,1050,1,918,leftCongruent.jpg,113,left,1680,0.344154478,0.295417262,0,60
1,incongruent,1050,2,918,rightIncongruent.jpg,114,right,1680,-0.097105912,-0.062073852,0,500
1,congruent,1050,1,918,leftCongruent.jpg,115,left,1680,-0.122212304,-0.073050902,0,340
1,congruent,1050,2,918,rightCongruent.jpg,115,right,1680,0.063502106,-0.02093435,0,320
1,incongruent,1050,2,918,rightIncongruent.jpg,118,right,1680,0.068050352,0.066237722,0,400
1,congruent,1050,1,918,leftCongruent.jpg,120,left,1680,-0.099337406,-0.032331423,0,300
1,incongruent,1050,2,918,rightIncongruent.jpg,122,right,1680,1.3999525,1.105422696,0,60
1,congruent,1050,1,918,leftCongruent.jpg,122,left,1680,-0.274280482,-0.009978568,0,140
1,congruent,1050,2,918,rightCongruent.jpg,124,right,1680,0.097060964,0.075433238,0,280
1,incongruent,1050,2,918,rightIncongruent.jpg,125,right,1680,0.908513312,0.489801276,0,120
1,congruent,1050,2,918,rightCongruent.jpg,126,right,1680,0.1718533,0.175910785,0,200
1,congruent,1050,1,918,leftCongruent.jpg,126,left,1680,-0.102376125,-0.082362022,0,240
1,congruent,1050,1,918,leftCongruent.jpg,129,left,1680,-0.124904216,-0.113436643,0,340
1,congruent,1050,2,918,rightCongruent.jpg,130,right,1680,-0.328229666,-0.281408197,0,320
1,incongruent,1050,1,919,leftIncongruent.jpg,101,left,1680,-0.090728884,-0.046682738,0,340
1,congruent,1050,1,919,leftCongruent.jpg,102,left,1680,-0.248535046,-0.249397661,0,260
1,congruent,1050,2,919,rightCongruent.jpg,102,right,1680,-0.09217509,-0.076801172,0,320
1,congruent,1050,1,919,leftCongruent.jpg,103,left,1680,0.051938745,0.051990058,0,500
1,incongruent,1050,2,919,rightIncongruent.jpg,104,right,1680,0.17684348,0.120586158,0,340
1,congruent,1050,1,919,leftCongruent.jpg,106,left,1680,-0.168580409,-0.121118168,0,380
1,incongruent,1050,1,919,leftIncongruent.jpg,108,left,1680,0.180547328,0.208463695,0,300
1,incongruent,1050,1,919,leftIncongruent.jpg,109,left,1680,0.765223302,0.938018364,0,220
1,incongruent,1050,2,919,rightIncongruent.jpg,110,right,1680,0.188307502,0.091299678,0,400
1,congruent,1050,2,919,rightCongruent.jpg,111,right,1680,-0.2083073,-0.244058649,0,400
1,congruent,1050,2,919,rightCongruent.jpg,115,right,1680,-0.114306333,-0.140397826,0,300
1,incongruent,1050,2,919,rightIncongruent.jpg,116,right,1680,-0.202264376,-0.149387704,0,440
1,congruent,1050,2,919,rightCongruent.jpg,122,right,1680,0.221642577,0.20988966,0,200
1,incongruent,1050,2,919,rightIncongruent.jpg,123,right,1680,-0.040668472,-0.050703176,0,480
1,congruent,1050,1,919,leftCongruent.jpg,124,left,1680,-0.082303386,-0.069823288,0,320
1,incongruent,1050,2,919,rightIncongruent.jpg,125,right,1680,0.306398592,0.102793219,0,220
1,incongruent,1050,1,919,leftIncongruent.jpg,125,left,1680,0.227651229,0.24481787,0,100
1,congruent,1050,1,919,leftCongruent.jpg,126,left,1680,-0.348906094,-0.388104056,0,160
1,congruent,1050,1,919,leftCongruent.jpg,127,left,1680,-0.191675692,-0.246991408,0,400
1,incongruent,1050,2,919,rightIncongruent.jpg,127,right,1680,-0.058532138,-0.003932352,0,520
1,congruent,1050,1,919,leftCongruent.jpg,129,left,1680,-0.071687861,-0.091118697,0,440
1,congruent,1050,1,919,leftCongruent.jpg,130,left,1680,0.042432868,-0.021576343,0,380
1,incongruent,1050,1,919,leftIncongruent.jpg,130,left,1680,0.417642492,0.262925718,0,380
1,incongruent,1050,2,920,rightIncongruent.jpg,106,right,1680,0.19482485,0.117068572,0,340
1,incongruent,1050,2,920,rightIncongruent.jpg,108,right,1680,0.148330619,0.142513478,0,360
1,incongruent,1050,1,920,leftIncongruent.jpg,110,left,1680,0.553015316,0.773405985,0,320
1,congruent,1050,2,920,rightCongruent.jpg,110,right,1680,-0.427649356,-0.450660982,0,380
1,congruent,1050,1,920,leftCongruent.jpg,111,left,1680,0.371363722,0.309706156,0,100
0,incongruent,1050,1,920,rightIncongruent.jpg,112,right,1680,0.314609283,0.364696075,0,440
1,congruent,1050,2,920,rightCongruent.jpg,113,right,1680,-0.595449419,-0.64316325,0,260
1,incongruent,1050,2,920,rightIncongruent.jpg,114,right,1680,-0.171199825,-0.122437355,0,460
1,congruent,1050,2,920,rightCongruent.jpg,116,right,1680,0.227258943,0.221525665,0,400
1,incongruent,1050,1,920,leftIncongruent.jpg,118,left,1680,1.070488037,1.000957664,1,320
1,incongruent,1050,1,920,leftIncongruent.jpg,118,left,1680,0.259684273,0.216051753,0,360
1,congruent,1050,2,920,rightCongruent.jpg,119,right,1680,-0.141084471,-0.110379925,0,280
1,incongruent,1050,1,920,leftIncongruent.jpg,119,left,1680,0.356302438,0.353028653,0,280
1,incongruent,1050,2,920,rightIncongruent.jpg,122,right,1680,0.332991037,0.298924629,0,300
1,incongruent,1050,1,920,leftIncongruent.jpg,123,left,1680,-0.108590651,-0.092214025,0,480
1,incongruent,1050,2,920,rightIncongruent.jpg,123,right,1680,-0.107362033,-0.098916439,0,400
1,congruent,1050,1,920,leftCongruent.jpg,124,left,1680,-0.242349599,-0.203416903,0,360
1,congruent,1050,2,920,rightCongruent.jpg,125,right,1680,0.332780213,0.205343787,0,140
1,congruent,1050,2,920,rightCongruent.jpg,126,right,1680,-0.210700676,-0.238524679,0,240
1,incongruent,1050,2,920,rightIncongruent.jpg,126,right,1680,0.758495521,0.85044413,0,260
1,incongruent,1050,2,920,rightIncongruent.jpg,127,right,1680,1.24891506,1.295802858,0,40
1,incongruent,1050,1,920,leftIncongruent.jpg,128,left,1680,0.808530785,0.29985327,0,40
1,congruent,1050,1,920,leftCongruent.jpg,129,left,1680,0.114987843,0.120795722,0,100
1,incongruent,1050,1,920,leftIncongruent.jpg,129,left,1680,-0.125655301,-0.155148252,0,520
1,congruent,1050,2,920,rightCongruent.jpg,130,right,1680,0.088293708,0.014818044,0,280
1,congruent,1050,1,921,leftCongruent.jpg,109,left,1680,0.173842079,0.137297067,0,260
1,congruent,1050,2,921,rightCongruent.jpg,114,right,1680,-0.140788967,-0.126217068,0,580
1,incongruent,1050,1,921,leftIncongruent.jpg,115,left,1680,0.157900816,0.169804577,0,320
1,congruent,1050,1,921,leftCongruent.jpg,120,left,1680,0.034141643,-0.006375424,0,340
1,congruent,1050,1,921,leftCongruent.jpg,122,left,1680,1.314524562,1.516595422,0,240
1,congruent,1050,1,921,leftCongruent.jpg,123,left,1680,0.04661074,0.042426585,0,400
1,congruent,1050,1,921,leftCongruent.jpg,125,left,1680,0.223927867,0.221742919,0,280
1,incongruent,1050,1,921,leftIncongruent.jpg,125,left,1680,0.12645668,0.117714119,0,160
1,congruent,1050,2,921,rightCongruent.jpg,125,right,1680,0.30471648,0.19888661,0,120
1,incongruent,1050,2,921,rightIncongruent.jpg,126,right,1680,-0.34395859,-0.372683555,0,340
1,congruent,1050,1,921,leftCongruent.jpg,127,left,1680,-0.130486235,-0.146295326,0,480
1,incongruent,1050,2,921,rightIncongruent.jpg,127,right,1680,0.338991919,0.408957976,0,200
1,incongruent,1050,2,921,rightIncongruent.jpg,129,right,1680,-0.152592823,-0.125021409,0,440
1,congruent,1050,2,921,rightCongruent.jpg,129,right,1680,-0.218786909,-0.234105604,0,380
1,congruent,1050,2,921,rightCongruent.jpg,130,right,1680,0.114224964,0.054769154,0,300
1,incongruent,1050,2,922,rightIncongruent.jpg,104,right,1680,0.256126333,0.33892997,0,160
1,congruent,1050,1,922,leftCongruent.jpg,106,left,1680,-0.094936548,-0.037881327,0,400
1,congruent,1050,1,922,leftCongruent.jpg,108,left,1680,0.357497773,0.405502472,0,80
0,congruent,1050,2,922,leftCongruent.jpg,112,left,1680,0.061980423,0.052939063,0,360
1,congruent,1050,1,922,leftCongruent.jpg,115,left,1680,-0.034700237,0.004965557,0,320
1,incongruent,1050,1,922,leftIncongruent.jpg,117,left,1680,0.946658043,0.851329986,2,400
1,congruent,1050,2,922,rightCongruent.jpg,118,right,1680,-0.162521891,-0.241049934,0,340
1,congruent,1050,2,922,rightCongruent.jpg,123,right,1680,-0.087988911,-0.097724225,0,480
1,congruent,1050,1,922,leftCongruent.jpg,125,left,1680,0.16757624,0.158442719,0,200
1,incongruent,1050,1,922,leftIncongruent.jpg,129,left,1680,0.257340201,0.314365306,0,300
1,incongruent,1050,1,923,leftIncongruent.jpg,104,left,1680,0.055279197,0.013092876,0,460
1,congruent,1050,1,923,leftCongruent.jpg,105,left,1680,0.394411231,0.205644734,0,240
1,incongruent,1050,2,923,rightIncongruent.jpg,111,right,1680,0.188064763,0.160905341,0,400
1,incongruent,1050,2,923,rightIncongruent.jpg,111,right,1680,0.693392447,0.786335015,0,300
0,congruent,1050,2,923,leftCongruent.jpg,112,left,1680,-0.188368182,-0.069118967,0,360
1,incongruent,1050,1,923,leftIncongruent.jpg,113,left,1680,1.476800519,1.061395294,0,40
1,congruent,1050,2,923,rightCongruent.jpg,114,right,1680,0.395275275,0.369142584,0,360
1,incongruent,1050,1,923,leftIncongruent.jpg,114,left,1680,-0.35865668,-0.393109678,0,460
1,congruent,1050,1,923,leftCongruent.jpg,115,left,1680,0.062019591,0.025654915,0,300
1,incongruent,1050,2,923,rightIncongruent.jpg,119,right,1680,0.706044583,0.630289009,0,60
1,incongruent,1050,2,923,rightIncongruent.jpg,123,right,1680,-0.15609104,-0.081100723,0,480
1,incongruent,1050,2,923,rightIncongruent.jpg,123,right,1680,0.054002187,0.003805291,0,500
1,congruent,1050,1,923,leftCongruent.jpg,125,left,1680,0.087285471,0.074092636,0,300
1,incongruent,1050,1,924,leftIncongruent.jpg,101,left,1680,1.267202187,1.133096015,1,200
1,incongruent,1050,2,924,rightIncongruent.jpg,102,right,1680,0.364907102,0.347846502,1,340
1,congruent,1050,2,924,rightCongruent.jpg,102,right,1680,-0.096621319,-0.091563888,0,340
1,incongruent,1050,1,924,leftIncongruent.jpg,103,left,1680,0.085382491,0.03942131,0,480
1,incongruent,1050,2,924,rightIncongruent.jpg,105,right,1680,0.518207606,0.259540329,0,100
1,incongruent,1050,2,924,rightIncongruent.jpg,106,right,1680,0.07947898,0.100946575,0,380
1,congruent,1050,1,924,leftCongruent.jpg,109,left,1680,0.626117962,0.412860238,0,240
1,congruent,1050,2,924,rightCongruent.jpg,109,right,1680,0.083163263,0.097038097,0,220
1,incongruent,1050,1,924,leftIncongruent.jpg,110,left,1680,0.870854824,0.807938562,0,300
1,incongruent,1050,2,924,rightIncongruent.jpg,110,right,1680,-0.262189985,-0.319838633,0,360
1,congruent,1050,1,924,leftCongruent.jpg,111,left,1680,0.072870855,0.064151622,0,400
1,congruent,1050,2,924,rightCongruent.jpg,111,right,1680,0.491287947,0.530277732,0,220
1,congruent,1050,1,924,leftCongruent.jpg,115,left,1680,-0.09913126,0.002449925,0,400
1,incongruent,1050,1,924,leftIncongruent.jpg,115,left,1680,0.303311908,0.369205078,0,340
1,congruent,1050,1,924,leftCongruent.jpg,115,left,1680,0.045950335,0.042799159,0,380
1,incongruent,1050,1,924,leftIncongruent.jpg,118,left,1680,0.926877812,0.556411973,1,300
1,incongruent,1050,2,924,rightIncongruent.jpg,120,right,1680,0.13950377,0.061258944,0,340
1,incongruent,1050,1,924,leftIncongruent.jpg,120,left,1680,-0.109408598,-0.063099104,0,420
1,incongruent,1050,1,924,leftIncongruent.jpg,122,left,1680,0.407529878,0.222445954,0,80
1,congruent,1050,2,924,rightCongruent.jpg,123,right,1680,0.090230314,0.026037446,0,360
1,incongruent,1050,1,924,leftIncongruent.jpg,123,left,1680,0.29690652,0.325981928,0,460
1,congruent,1050,2,924,rightCongruent.jpg,123,right,1680,-0.066721178,-0.048716464,0,440
1,congruent,1050,1,924,leftCongruent.jpg,123,left,1680,0.121043971,0.171767975,0,280
1,congruent,1050,1,924,leftCongruent.jpg,123,left,1680,-0.105744218,-0.116208102,0,340
1,incongruent,1050,2,924,rightIncongruent.jpg,124,right,1680,0.930477666,0.896482148,0,260
1,congruent,1050,2,924,rightCongruent.jpg,125,right,1680,0.30180898,0.074913094,0,100
1,incongruent,1050,1,924,leftIncongruent.jpg,126,left,1680,0.687644966,0.551448336,1,240
1,congruent,1050,1,924,leftCongruent.jpg,127,left,1680,-0.169326413,-0.150938116,0,380
1,incongruent,1050,2,924,rightIncongruent.jpg,127,right,1680,0.535861743,0.426197784,0,120
1,incongruent,1050,1,924,leftIncongruent.jpg,130,left,1680,-0.090511191,-0.026076911,0,400
1,incongruent,1050,2,925,rightIncongruent.jpg,106,right,1680,-0.052907287,-0.005560134,0,380
1,incongruent,1050,2,925,rightIncongruent.jpg,106,right,1680,0.41287879,0.330246103,0,360
1,incongruent,1050,2,925,rightIncongruent.jpg,106,right,1680,0.257777132,0.14367586,0,340
1,incongruent,1050,1,925,leftIncongruent.jpg,106,left,1680,0.629661989,0.395057712,0,200
1,incongruent,1050,2,925,rightIncongruent.jpg,107,right,1680,0.211796551,0.148926319,0,40
1,incongruent,1050,2,925,rightIncongruent.jpg,108,right,1680,0.439833898,0.316227224,0,180
1,incongruent,1050,1,925,leftIncongruent.jpg,108,left,1680,0.227994089,0.297529534,0,300
1,congruent,1050,2,925,rightCongruent.jpg,110,right,1680,-0.077206428,-0.082376513,0,280
1,incongruent,1050,1,925,leftIncongruent.jpg,111,left,1680,0.428429119,0.448901038,1,260
1,incongruent,1050,2,925,rightIncongruent.jpg,113,right,1680,0.290698675,0.195562786,0,320
1,congruent,1050,2,925,rightCongruent.jpg,115,right,1680,-0.117589427,-0.138452886,0,340
1,incongruent,1050,1,925,leftIncongruent.jpg,115,left,1680,0.056194081,0.022864894,0,360
1,incongruent,1050,2,925,rightIncongruent.jpg,116,right,1680,0.351642171,0.398890458,0,380
1,congruent,1050,2,925,rightCongruent.jpg,116,right,1680,0.302389147,0.188492738,0,220
1,incongruent,1050,2,925,rightIncongruent.jpg,120,right,1680,-0.114453752,-0.090719598,0,420
1,congruent,1050,2,925,rightCongruent.jpg,122,right,1680,-0.323439378,-0.288058556,0,380
1,congruent,1050,1,925,leftCongruent.jpg,122,left,1680,0.565317047,0.731044205,0,220
1,incongruent,1050,2,925,rightIncongruent.jpg,123,right,1680,-0.240747364,-0.127067268,0,340
1,congruent,1050,2,925,rightCongruent.jpg,123,right,1680,-0.118896262,0.020394444,0,280
1,incongruent,1050,2,925,rightIncongruent.jpg,123,right,1680,-0.166787393,-0.08474102,0,180
1,incongruent,1050,1,925,leftIncongruent.jpg,126,left,1680,0.261287499,0.260517735,0,280
1,congruent,1050,1,925,leftCongruent.jpg,128,left,1680,-0.249082406,-0.075745702,0,280
1,congruent,1050,1,925,leftCongruent.jpg,130,left,1680,0.213481504,0.259038014,0,300
1,incongruent,1050,2,925,rightIncongruent.jpg,130,right,1680,0.976812123,0.925199166,1,340
1,incongruent,1050,2,925,rightIncongruent.jpg,130,right,1680,0.187357363,0.25193332,0,340
1,congruent,1050,2,926,rightCongruent.jpg,101,right,1680,-0.452960137,-0.292934004,0,320
1,congruent,1050,2,926,rightCongruent.jpg,101,right,1680,-0.30334432,-0.396964927,0,340
1,incongruent,1050,2,926,rightIncongruent.jpg,102,right,1680,0.809242846,0.590638336,1,320
1,congruent,1050,1,926,leftCongruent.jpg,102,left,1680,-0.121922295,-0.099642917,0,60
1,incongruent,1050,1,926,leftIncongruent.jpg,103,left,1680,-0.226319341,-0.258270478,0,680
1,incongruent,1050,1,926,leftIncongruent.jpg,105,left,1680,1.137452048,0.967554205,0,160
1,incongruent,1050,2,926,rightIncongruent.jpg,108,right,1680,0.427650546,0.444146555,0,200
1,incongruent,1050,2,926,rightIncongruent.jpg,108,right,1680,0.425164842,0.419301284,0,180
1,incongruent,1050,2,926,rightIncongruent.jpg,109,right,1680,0.476210245,0.465550496,0,280
1,incongruent,1050,1,926,leftIncongruent.jpg,109,left,1680,0.54848172,0.292446864,0,180
1,congruent,1050,1,926,leftCongruent.jpg,111,left,1680,-0.313297611,-0.303997732,0,260
0,congruent,1050,2,926,leftCongruent.jpg,112,left,1680,-0.117653386,-0.167452376,0,360
1,congruent,1050,2,926,rightCongruent.jpg,115,right,1680,-0.114553359,-0.082423155,0,340
1,congruent,1050,2,926,rightCongruent.jpg,115,right,1680,-0.148255824,-0.160900687,0,360
1,incongruent,1050,2,926,rightIncongruent.jpg,115,right,1680,0.764215486,0.755726964,1,300
1,incongruent,1050,1,926,leftIncongruent.jpg,116,left,1680,-0.12892081,-0.105383915,0,400
1,incongruent,1050,1,926,leftIncongruent.jpg,123,left,1680,0.477690769,0.305994029,0,340
1,incongruent,1050,1,926,leftIncongruent.jpg,123,left,1680,0.701351396,0.543610067,0,300
1,congruent,1050,2,926,rightCongruent.jpg,124,right,1680,0.165085399,0.159930236,0,300
1,congruent,1050,1,926,leftCongruent.jpg,125,left,1680,0.230862108,0.275919085,0,60
1,congruent,1050,2,926,rightCongruent.jpg,125,right,1680,0.580608427,0.403278199,1,100
1,incongruent,1050,2,926,rightIncongruent.jpg,125,right,1680,0.438043247,0.201472743,0,100
1,incongruent,1050,2,926,rightIncongruent.jpg,125,right,1680,0.382537324,0.165936333,0,200
1,congruent,1050,2,926,rightCongruent.jpg,127,right,1680,-0.077864683,-0.045652471,0,480
1,congruent,1050,1,926,leftCongruent.jpg,128,left,1680,0.26162711,0.215349756,0,40
1,incongruent,1050,2,926,rightIncongruent.jpg,128,right,1680,1.217472138,0.845898736,1,180
1,incongruent,1050,2,926,rightIncongruent.jpg,128,right,1680,1.497487806,1.360596823,0,40
1,incongruent,1050,2,926,rightIncongruent.jpg,129,right,1680,0.752559528,0.350462756,0,240
1,incongruent,1050,2,926,rightIncongruent.jpg,129,right,1680,0.587015838,0.617701517,0,320
1,incongruent,1050,1,926,leftIncongruent.jpg,129,left,1680,-0.176774481,-0.176433994,0,340
1,incongruent,1050,1,926,leftIncongruent.jpg,129,left,1680,0.068694476,0.045294565,0,460
1,incongruent,1050,1,926,leftIncongruent.jpg,130,left,1680,0.572638571,0.690353804,0,200
1,congruent,1050,2,926,rightCongruent.jpg,130,right,1680,-0.232302448,-0.246307432,0,400
1,congruent,1050,2,927,rightCongruent.jpg,103,right,1680,-0.058155341,-0.011357566,0,500
1,incongruent,1050,2,927,rightIncongruent.jpg,103,right,1680,-0.080541731,-0.050374101,0,460
1,incongruent,1050,1,927,leftIncongruent.jpg,104,left,1680,-0.049495607,-0.02892603,0,420
1,incongruent,1050,2,927,rightIncongruent.jpg,105,right,1680,0.357164295,0.455431656,0,280
1,congruent,1050,1,927,leftCongruent.jpg,105,left,1680,-0.209436658,-0.187986022,0,40
1,incongruent,1050,2,927,rightIncongruent.jpg,106,right,1680,-0.154637889,-0.141579172,0,380
1,incongruent,1050,1,927,leftIncongruent.jpg,106,left,1680,0.645001823,0.397044424,0,220
1,incongruent,1050,2,927,rightIncongruent.jpg,106,right,1680,0.208225842,0.215430798,0,320
1,congruent,1050,2,927,rightCongruent.jpg,108,right,1680,-0.096794748,-0.11295808,0,320
1,incongruent,1050,2,927,rightIncongruent.jpg,109,right,1680,0.511628798,0.452545709,0,220
1,incongruent,1050,1,927,leftIncongruent.jpg,110,left,1680,0.528273965,0.818982924,0,360
1,incongruent,1050,2,927,rightIncongruent.jpg,110,right,1680,0.042150333,0.044861546,0,400
1,congruent,1050,1,927,leftCongruent.jpg,111,left,1680,-0.083696605,0.001036762,0,400
1,congruent,1050,2,927,rightCongruent.jpg,114,right,1680,0.257884966,0.259521551,0,200
1,congruent,1050,2,927,rightCongruent.jpg,114,right,1680,-0.225158062,-0.24687566,0,400
1,congruent,1050,1,927,leftCongruent.jpg,114,left,1680,0.124227856,-0.043887296,0,520
1,incongruent,1050,2,927,rightIncongruent.jpg,115,right,1680,0.224790824,0.200524131,0,340
1,incongruent,1050,1,927,leftIncongruent.jpg,115,left,1680,0.198648954,0.238519673,0,340
1,incongruent,1050,2,927,rightIncongruent.jpg,116,right,1680,-0.191322748,-0.162384594,0,440
1,congruent,1050,1,927,leftCongruent.jpg,116,left,1680,-0.304755349,-0.380532647,0,460
1,congruent,1050,2,927,rightCongruent.jpg,119,right,1680,-0.133082219,-0.141614794,0,340
